@relation SISPPAFUT
@attribute qEquiposLiga real
@attribute mes real
@attribute Local_PosLiga real
@attribute Local_Pts real
@attribute Local {True, False}
@attribute Local_PosRankMund real
@attribute Local_qExpulsados real
@attribute Local_qSuspendidos real
@attribute Local_GolesAnotados real
@attribute Local_GolesEncajados real
@attribute Local_PromEdad real
@attribute Local_qPartidosMes real
@attribute Visita_PosLiga real
@attribute Visita_Pts real
@attribute Visita {True, False}
@attribute Visita_PosRankMund real
@attribute Visita_qExpulsados real
@attribute Visita_qSuspendidos real
@attribute Visita_GolesAnotados real
@attribute Visita_GolesEncajados real
@attribute Visita_PromEdad real
@attribute Visita_qPartidosMes real
@attribute resultado {L, E, V}
@data
1,0.2727,0,0.4667,True,0.3224,1,0.6,0.2692,0.5714,0.1812,0.6,0.7895,0.8,False,0.3526,1,0.2,0.4167,0.1333,0.1055,0.6,?
1,0.2727,0.9474,0.6667,True,0.9975,0.5,0.6,0.2692,0.2143,0.1358,0.6,0.2632,0.6667,False,0.1889,1,0.4,0.2917,0.3333,0.3479,0.6,?
1,0.2727,0.1579,0.2667,True,0.0202,0.5,0.8,0.2308,0.6429,0.9994,0.6,0.4737,0.2,False,0.8539,1,0.2,0.1667,0.5333,0.3782,0.6,?
1,0.2727,0.5789,0.6,True,0.0202,1,0.4,0.3462,0.4286,0.3024,0.6,0.3684,0.2,False,0.0202,1,0.2,0.0833,0.7333,0.8176,0.6,?
1,0.2727,0.7368,0.4,True,0.1360,1,0.4,0.2692,0.5,0.0145,0.6,0.1053,0.1333,False,0.0730,1,0.6,0.2083,0.6667,0.5600,0.6,?
1,0.2727,0.3158,0.6,True,0.0202,1,0.6,0.1923,0.3571,0.4085,0.6,0.0526,0.2,False,0.0202,1,0.8,0.1667,0.5333,0.3176,0.6,?
1,0.2727,0.4211,0.2667,True,0.3526,1,0.6,0.1923,0.7143,0.3933,0.6,0.5263,0.2667,False,0.2393,1,0.2,0.125,0.5333,0.3327,0.6,?
1,0.2727,0.5263,0.2667,True,0.2393,1,0.2,0.1154,0.5714,0.3327,0.6,0.6842,0.5333,False,0.9043,1,0.6,0.4583,0.5333,0.5448,0.6,?
1,0.2727,0.2105,0.6667,True,0.2393,1,0.8,0.2308,0.2857,0.2418,0.6,0.6316,0.2667,False,0.7431,1,0.6,0.2917,0.8,0.2570,0.6,?
1,0.2727,0.8421,0.7333,True,0.8816,1,0.6,0.2692,0.1429,0.7418,0.6,0.8947,0.6,False,0.9849,1,0.6,0.2917,0.3333,0.4994,0.6,?
1,0.2727,1,0.8667,True,1,1,1,0.5385,0.1429,0.4085,0.6,0,0.4667,False,0.3224,1,0.6,0.2917,0.5333,0.1812,0.6,?
1,0.2727,0.7895,0.8,True,0.3526,1,0.2,0.3846,0.1429,0.1055,0.6,0.9474,0.6667,False,0.9975,0.5,0.6,0.2917,0.2,0.1358,0.6,?
1,0.2727,0.2632,0.6667,True,0.1889,1,0.4,0.2692,0.3571,0.3479,0.6,0.1579,0.2667,False,0.0202,0.5,0.8,0.25,0.6,0.9994,0.6,?
1,0.2727,0.4737,0.2,True,0.8539,1,0.2,0.1538,0.5714,0.3782,0.6,0.5789,0.6,False,0.0202,1,0.4,0.375,0.4,0.3024,0.6,?
1,0.2727,0.3684,0.2,True,0.0202,1,0.2,0.0769,0.7857,0.8176,0.6,0.7368,0.4,False,0.1360,1,0.4,0.2917,0.4667,0.0145,0.6,?
1,0.2727,0.1053,0.1333,True,0.0730,1,0.6,0.1923,0.7143,0.5600,0.6,0.3158,0.6,False,0.0202,1,0.6,0.2083,0.3333,0.4085,0.6,?
1,0.2727,0.0526,0.2,True,0.0202,1,0.8,0.1538,0.5714,0.3176,0.6,0.4211,0.2667,False,0.3526,1,0.6,0.2083,0.6667,0.3933,0.6,?
1,0.2727,0.6316,0.2667,True,0.7431,1,0.6,0.2692,0.8571,0.2570,0.6,0.6842,0.5333,False,0.9043,1,0.6,0.4583,0.5333,0.5448,0.6,?
1,0.2727,0.8947,0.6,True,0.9849,1,0.6,0.2692,0.3571,0.4994,0.6,0.2105,0.6667,False,0.2393,1,0.8,0.25,0.2667,0.2418,0.6,?
1,0.2727,0,0.4667,True,0.3224,1,0.6,0.2692,0.5714,0.1812,0.6,0.8421,0.7333,False,0.8816,1,0.6,0.2917,0.1333,0.7418,0.6,?
1,0.2727,0.9474,0.6667,True,0.9975,0.5,0.6,0.2692,0.2143,0.1358,0.6,1,0.8667,False,1,1,1,0.5833,0.1333,0.4085,0.6,?
1,0.2727,0.1579,0.2667,True,0.0202,0.5,0.8,0.2308,0.6429,0.9994,0.6,0.7895,0.8,False,0.3526,1,0.2,0.4167,0.1333,0.1055,0.6,?
1,0.2727,0.5789,0.6,True,0.0202,1,0.4,0.3462,0.4286,0.3024,0.6,0.2632,0.6667,False,0.1889,1,0.4,0.2917,0.3333,0.3479,0.6,?
1,0.2727,0.7368,0.4,True,0.1360,1,0.4,0.2692,0.5,0.0145,0.6,0.4737,0.2,False,0.8539,1,0.2,0.1667,0.5333,0.3782,0.6,?
1,0.2727,0.3158,0.6,True,0.0202,1,0.6,0.1923,0.3571,0.4085,0.6,0.3684,0.2,False,0.0202,1,0.2,0.0833,0.7333,0.8176,0.6,?
1,0.2727,0.4211,0.2667,True,0.3526,1,0.6,0.1923,0.7143,0.3933,0.6,0.1053,0.1333,False,0.0730,1,0.6,0.2083,0.6667,0.5600,0.6,?
1,0.2727,0.0526,0.2,True,0.0202,1,0.8,0.1538,0.5714,0.3176,0.6,0.5263,0.2667,False,0.2393,1,0.2,0.125,0.5333,0.3327,0.6,?
1,0.2727,0.5263,0.2667,True,0.2393,1,0.2,0.1154,0.5714,0.3327,0.6,0.6316,0.2667,False,0.7431,1,0.6,0.2917,0.8,0.2570,0.6,?
1,0.2727,0.6842,0.5333,True,0.9043,1,0.6,0.4231,0.5714,0.5448,0.6,0.8947,0.6,False,0.9849,1,0.6,0.2917,0.3333,0.4994,0.6,?
1,0.2727,0.2105,0.6667,True,0.2393,1,0.8,0.2308,0.2857,0.2418,0.6,0,0.4667,False,0.3224,1,0.6,0.2917,0.5333,0.1812,0.6,?
1,0.2727,0.8421,0.7333,True,0.8816,1,0.6,0.2692,0.1429,0.7418,0.6,0.9474,0.6667,False,0.9975,0.5,0.6,0.2917,0.2,0.1358,0.6,?
1,0.2727,1,0.8667,True,1,1,1,0.5385,0.1429,0.4085,0.6,0.1579,0.2667,False,0.0202,0.5,0.8,0.25,0.6,0.9994,0.6,?
1,0.2727,0.7895,0.8,True,0.3526,1,0.2,0.3846,0.1429,0.1055,0.6,0.5789,0.6,False,0.0202,1,0.4,0.375,0.4,0.3024,0.6,?
1,0.2727,0.2632,0.6667,True,0.1889,1,0.4,0.2692,0.3571,0.3479,0.6,0.7368,0.4,False,0.1360,1,0.4,0.2917,0.4667,0.0145,0.6,?
1,0.2727,0.4737,0.2,True,0.8539,1,0.2,0.1538,0.5714,0.3782,0.6,0.3158,0.6,False,0.0202,1,0.6,0.2083,0.3333,0.4085,0.6,?
1,0.2727,0.3684,0.2,True,0.0202,1,0.2,0.0769,0.7857,0.8176,0.6,0.4211,0.2667,False,0.3526,1,0.6,0.2083,0.6667,0.3933,0.6,?
1,0.2727,0.1053,0.1333,True,0.0730,1,0.6,0.1923,0.7143,0.5600,0.6,0.0526,0.2,False,0.0202,1,0.8,0.1667,0.5333,0.3176,0.6,?
1,0.3636,0.8947,0.6,True,0.9874,1,0.6,0.2692,0.3571,0.4994,0.8,0.6316,0.2667,False,0.7179,1,0.6,0.2917,0.8,0.2570,0.8,?
1,0.3636,0,0.4667,True,0.2670,1,0.6,0.2692,0.5714,0.1812,0.8,0.6842,0.5333,False,0.8715,1,0.6,0.4583,0.5333,0.5448,0.8,?
1,0.3636,0.9474,0.6667,True,0.9975,0.5,0.6,0.2692,0.2143,0.1358,0.8,0.2105,0.6667,False,0.1159,1,0.8,0.25,0.2667,0.2418,0.8,?
1,0.3636,0.1579,0.2667,True,0.1713,0.5,0.8,0.2308,0.6429,0.9994,0.8,0.8421,0.7333,False,0.8791,1,0.6,0.2917,0.1333,0.7418,0.8,?
1,0.3636,0.5789,0.6,True,0,1,0.4,0.3462,0.4286,0.3024,0.8,1,0.8667,False,1,1,1,0.5833,0.1333,0.4085,0.8,?
1,0.3636,0.7368,0.4,True,0.1159,1,0.4,0.2692,0.5,0.0145,0.8,0.7895,0.8,False,0.3829,1,0.2,0.4167,0.1333,0.1055,0.8,?
1,0.3636,0.3158,0.6,True,0.1159,1,0.6,0.1923,0.3571,0.4085,0.8,0.2632,0.6667,False,0.2343,1,0.4,0.2917,0.3333,0.3479,0.8,?
1,0.3636,0.4211,0.2667,True,0.3829,1,0.6,0.1923,0.7143,0.3933,0.8,0.4737,0.2,False,0.8237,1,0.2,0.1667,0.5333,0.3782,0.8,?
1,0.3636,0.0526,0.2,True,0.1159,1,0.8,0.1538,0.5714,0.3176,0.8,0.3684,0.2,False,0,1,0.2,0.0833,0.7333,0.8176,0.8,?
1,0.3636,0.1053,0.1333,True,0.2343,1,0.6,0.1923,0.7143,0.5600,0.8,0.5263,0.2667,False,0.0554,1,0.2,0.125,0.5333,0.3327,0.8,?
1,0.3636,0.5263,0.2667,True,0.0554,1,0.2,0.1154,0.5714,0.3327,0.8,0.8947,0.6,False,0.9874,1,0.6,0.2917,0.3333,0.4994,0.8,?
1,0.3636,0.6316,0.2667,True,0.7179,1,0.6,0.2692,0.8571,0.2570,0.8,0,0.4667,False,0.2670,1,0.6,0.2917,0.5333,0.1812,0.8,?
1,0.3636,0.6842,0.5333,True,0.8715,1,0.6,0.4231,0.5714,0.5448,0.8,0.9474,0.6667,False,0.9975,0.5,0.6,0.2917,0.2,0.1358,0.8,?
1,0.3636,0.2105,0.6667,True,0.1159,1,0.8,0.2308,0.2857,0.2418,0.8,0.1579,0.2667,False,0.1713,0.5,0.8,0.25,0.6,0.9994,0.8,?
1,0.3636,0.8421,0.7333,True,0.8791,1,0.6,0.2692,0.1429,0.7418,0.8,0.5789,0.6,False,0,1,0.4,0.375,0.4,0.3024,0.8,?
1,0.3636,1,0.8667,True,1,1,1,0.5385,0.1429,0.4085,0.8,0.7368,0.4,False,0.1159,1,0.4,0.2917,0.4667,0.0145,0.8,?
1,0.3636,0.7895,0.8,True,0.3829,1,0.2,0.3846,0.1429,0.1055,0.8,0.3158,0.6,False,0.1159,1,0.6,0.2083,0.3333,0.4085,0.8,?
1,0.3636,0.2632,0.6667,True,0.2343,1,0.4,0.2692,0.3571,0.3479,0.8,0.4211,0.2667,False,0.3829,1,0.6,0.2083,0.6667,0.3933,0.8,?
1,0.3636,0.4737,0.2,True,0.8237,1,0.2,0.1538,0.5714,0.3782,0.8,0.0526,0.2,False,0.1159,1,0.8,0.1667,0.5333,0.3176,0.8,?
1,0.3636,0.3684,0.2,True,0,1,0.2,0.0769,0.7857,0.8176,0.8,0.1053,0.1333,False,0.2343,1,0.6,0.2083,0.6667,0.5600,0.8,?
1,0.3636,0,0.4667,True,0.2670,1,0.6,0.2692,0.5714,0.1812,0.8,0.8947,0.6,False,0.9874,1,0.6,0.2917,0.3333,0.4994,0.8,?
1,0.3636,0.9474,0.6667,True,0.9975,0.5,0.6,0.2692,0.2143,0.1358,0.8,0.6316,0.2667,False,0.7179,1,0.6,0.2917,0.8,0.2570,0.8,?
1,0.3636,0.1579,0.2667,True,0.1713,0.5,0.8,0.2308,0.6429,0.9994,0.8,0.6842,0.5333,False,0.8715,1,0.6,0.4583,0.5333,0.5448,0.8,?
1,0.3636,0.5789,0.6,True,0,1,0.4,0.3462,0.4286,0.3024,0.8,0.2105,0.6667,False,0.1159,1,0.8,0.25,0.2667,0.2418,0.8,?
1,0.3636,0.7368,0.4,True,0.1159,1,0.4,0.2692,0.5,0.0145,0.8,0.8421,0.7333,False,0.8791,1,0.6,0.2917,0.1333,0.7418,0.8,?
1,0.3636,0.3158,0.6,True,0.1159,1,0.6,0.1923,0.3571,0.4085,0.8,1,0.8667,False,1,1,1,0.5833,0.1333,0.4085,0.8,?
1,0.3636,0.4211,0.2667,True,0.3829,1,0.6,0.1923,0.7143,0.3933,0.8,0.7895,0.8,False,0.3829,1,0.2,0.4167,0.1333,0.1055,0.8,?
1,0.3636,0.0526,0.2,True,0.1159,1,0.8,0.1538,0.5714,0.3176,0.8,0.2632,0.6667,False,0.2343,1,0.4,0.2917,0.3333,0.3479,0.8,?
1,0.3636,0.1053,0.1333,True,0.2343,1,0.6,0.1923,0.7143,0.5600,0.8,0.4737,0.2,False,0.8237,1,0.2,0.1667,0.5333,0.3782,0.8,?
1,0.3636,0.3684,0.2,True,0,1,0.2,0.0769,0.7857,0.8176,0.8,0.5263,0.2667,False,0.0554,1,0.2,0.125,0.5333,0.3327,0.8,?
1,0.3636,0,0.4667,True,0.2670,1,0.6,0.2692,0.5714,0.1812,1,0.5263,0.2667,False,0.0554,1,0.2,0.125,0.5333,0.3327,1,?
1,0.3636,0.8947,0.6,True,0.9874,1,0.6,0.2692,0.3571,0.4994,1,0.9474,0.6667,False,0.9975,0.5,0.6,0.2917,0.2,0.1358,1,?
1,0.3636,0.6316,0.2667,True,0.7179,1,0.6,0.2692,0.8571,0.2570,1,0.1579,0.2667,False,0.1713,0.5,0.8,0.25,0.6,0.9994,1,?
1,0.3636,0.6842,0.5333,True,0.8715,1,0.6,0.4231,0.5714,0.5448,1,0.5789,0.6,False,0,1,0.4,0.375,0.4,0.3024,1,?
1,0.3636,0.2105,0.6667,True,0.1159,1,0.8,0.2308,0.2857,0.2418,1,0.7368,0.4,False,0.1159,1,0.4,0.2917,0.4667,0.0145,1,?
1,0.3636,0.8421,0.7333,True,0.8791,1,0.6,0.2692,0.1429,0.7418,1,0.3158,0.6,False,0.1159,1,0.6,0.2083,0.3333,0.4085,1,?
1,0.3636,1,0.8667,True,1,1,1,0.5385,0.1429,0.4085,1,0.4211,0.2667,False,0.3829,1,0.6,0.2083,0.6667,0.3933,1,?
1,0.3636,0.7895,0.8,True,0.3829,1,0.2,0.3846,0.1429,0.1055,1,0.0526,0.2,False,0.1159,1,0.8,0.1667,0.5333,0.3176,1,?
1,0.3636,0.2632,0.6667,True,0.2343,1,0.4,0.2692,0.3571,0.3479,1,0.1053,0.1333,False,0.2343,1,0.6,0.2083,0.6667,0.5600,1,?
1,0.3636,0.4737,0.2,True,0.8237,1,0.2,0.1538,0.5714,0.3782,1,0.3684,0.2,False,0,1,0.2,0.0833,0.7333,0.8176,1,?
1,0.3636,0.9474,0.6667,True,0.9975,0.5,0.6,0.2692,0.2143,0.1358,1,0,0.4667,False,0.2670,1,0.6,0.2917,0.5333,0.1812,1,?
1,0.3636,0.1579,0.2667,True,0.1713,0.5,0.8,0.2308,0.6429,0.9994,1,0.8947,0.6,False,0.9874,1,0.6,0.2917,0.3333,0.4994,1,?
1,0.3636,0.5789,0.6,True,0,1,0.4,0.3462,0.4286,0.3024,1,0.6316,0.2667,False,0.7179,1,0.6,0.2917,0.8,0.2570,1,?
1,0.3636,0.7368,0.4,True,0.1159,1,0.4,0.2692,0.5,0.0145,1,0.6842,0.5333,False,0.8715,1,0.6,0.4583,0.5333,0.5448,1,?
1,0.3636,0.3158,0.6,True,0.1159,1,0.6,0.1923,0.3571,0.4085,1,0.2105,0.6667,False,0.1159,1,0.8,0.25,0.2667,0.2418,1,?
1,0.3636,0.4211,0.2667,True,0.3829,1,0.6,0.1923,0.7143,0.3933,1,0.8421,0.7333,False,0.8791,1,0.6,0.2917,0.1333,0.7418,1,?
1,0.3636,0.0526,0.2,True,0.1159,1,0.8,0.1538,0.5714,0.3176,1,1,0.8667,False,1,1,1,0.5833,0.1333,0.4085,1,?
1,0.3636,0.1053,0.1333,True,0.2343,1,0.6,0.1923,0.7143,0.5600,1,0.7895,0.8,False,0.3829,1,0.2,0.4167,0.1333,0.1055,1,?
1,0.3636,0.3684,0.2,True,0,1,0.2,0.0769,0.7857,0.8176,1,0.2632,0.6667,False,0.2343,1,0.4,0.2917,0.3333,0.3479,1,?
1,0.3636,0.5263,0.2667,True,0.0554,1,0.2,0.1154,0.5714,0.3327,1,0.4737,0.2,False,0.8237,1,0.2,0.1667,0.5333,0.3782,1,?
